Date,Open,High,Low,Close,Volume
1999-10-21 00:00:00,0.038334062052464875,0.04024448245763779,0.037259161654521866,0.04024448245763779,382128000
1999-10-22 00:00:00,0.04012523132839274,0.042394258206554195,0.04012523132839274,0.04120013117790222,286752000
1999-10-25 00:00:00,0.040960757221078996,0.04155873814635442,0.039169564843177795,0.039169564843177795,213840000
1999-10-26 00:00:00,0.04084153579248392,0.04442483701375188,0.040603077947128696,0.042991332709789276,481248000
1999-10-27 00:00:00,0.04322979628806282,0.0434691732424401,0.040363706377328265,0.04108091816306114,214128000
1999-10-28 00:00:00,0.04131936127750145,0.042035653729919124,0.03893110705139544,0.039169564843177795,222768000
1999-10-29 00:00:00,0.03964740608534159,0.042991330187814626,0.03940894825397488,0.04227503761649132,330528000
1999-11-01 00:00:00,0.04155873899283016,0.046573705338970255,0.04155873899283016,0.04490174353122711,782544000
1999-11-02 00:00:00,0.04573818621428156,0.04800721349493811,0.045379582119593705,0.04776783660054207,837504000
1999-11-03 00:00:00,0.049679173314494715,0.05373938985248878,0.0493205692105377,0.052425116300582886,2011680000
1999-11-04 00:00:00,0.05302309460886514,0.057202538137705414,0.05302309460886514,0.05576903745532036,1260336000
1999-11-05 00:00:00,0.057321775010285785,0.05779960634548994,0.05135113830529852,0.0539778508245945,616368000
1999-11-08 00:00:00,0.052305888394061986,0.05708331680445477,0.05063392972865455,0.05553058534860611,470016000
1999-11-09 00:00:00,0.05541136139126554,0.05564981925572598,0.052545271630986594,0.054694149643182755,272352000
1999-11-10 00:00:00,0.0548739095463639,0.054933523154595244,0.05314233375926522,0.05421723052859306,144048000
1999-11-11 00:00:00,0.054217230727059834,0.06090415697306965,0.053023103320253874,0.05803807079792023,562704000
1999-11-12 00:00:00,0.06054649596510666,0.061143554747104645,0.05708333978085876,0.061143554747104645,501504000
1999-11-15 00:00:00,0.0615608391060101,0.06341256470391819,0.0589937433372467,0.05994941294193268,362208000
1999-11-16 00:00:00,0.06138200450050701,0.06687572325228075,0.061143543197164266,0.06568159908056259,723792000
1999-11-17 00:00:00,0.06687571161718053,0.07165222113961042,0.06592004208178392,0.06818906962871552,786384000
1999-11-18 00:00:00,0.06962165628246313,0.07021963735398583,0.06783046688313697,0.06842752546072006,235968000
1999-11-19 00:00:00,0.07666812917044069,0.08478856527579105,0.07642875218055668,0.08192247152328491,2165184000
1999-11-22 00:00:00,0.08401260923283184,0.08407222282640821,0.07690654451270913,0.08180320262908936,540192000
1999-11-23 00:00:00,0.07344340298812715,0.07678732694261829,0.07260788324641752,0.07595180720090866,553248000
1999-11-24 00:00:00,0.0755931877348835,0.07642870730675577,0.06795058760234196,0.0735626220703125,406848000
1999-11-26 00:00:00,0.07284634837422962,0.07356264785258752,0.07069655477834826,0.0730857253074646,71760000
1999-11-29 00:00:00,0.07284633954100377,0.07380200900342514,0.06878612977481027,0.07045809179544449,298608000
1999-11-30 00:00:00,0.07069658339773066,0.07189071473200448,0.06615853309631348,0.06615853309631348,314688000
1999-12-01 00:00:00,0.06615850385172647,0.07045809771675486,0.06615850385172647,0.06950242817401886,223536000
1999-12-02 00:00:00,0.06974179622068348,0.07559320919949451,0.06974179622068348,0.07463753968477249,309888000
1999-12-03 00:00:00,0.07535381901537654,0.07666809242772019,0.07189066818912511,0.07284633070230484,342768000
1999-12-06 00:00:00,0.07308573043732955,0.0752346085233665,0.07308573043732955,0.07487692683935165,178608000
1999-12-07 00:00:00,0.07547397294408703,0.0755932069855872,0.06950242410113698,0.07236851006746292,186384000
1999-12-08 00:00:00,0.07213004530692559,0.07630949584776867,0.07189067524156635,0.07559320330619812,201696000
1999-12-09 00:00:00,0.0754739899138874,0.07738441365631353,0.0706965638999241,0.07332419604063034,214944000
1999-12-10 00:00:00,0.07463755740649951,0.07499616162065835,0.07117440514824412,0.07248775660991669,98304000
1999-12-13 00:00:00,0.07165222787260091,0.0741597100837214,0.07069655824740229,0.07224929332733154,183840000
1999-12-14 00:00:00,0.07236853980889314,0.07415972981640225,0.07033888845367074,0.07105518132448196,273888000
1999-12-15 00:00:00,0.07057731857032332,0.07093592267752462,0.06711416734499012,0.0687861293554306,205968000
1999-12-16 00:00:00,0.06914476627077175,0.07021966344184111,0.06806986909970239,0.06830832362174988,132576000
1999-12-17 00:00:00,0.07021963550411625,0.07296557872544919,0.06986103136943764,0.0718906819820404,262080000
1999-12-20 00:00:00,0.07201082654806429,0.079265469200852,0.06950242886763626,0.07786223292350769,402432000
1999-12-21 00:00:00,0.07786221913872113,0.08132537009765506,0.07499613348325206,0.08120614290237427,388368000
1999-12-22 00:00:00,0.08144460669050504,0.08407223120485602,0.07834005971344056,0.0831165686249733,251184000
1999-12-23 00:00:00,0.08323578723982163,0.08884873095333418,0.08287809884631896,0.08861027657985687,280224000
1999-12-27 00:00:00,0.09052073082438672,0.09063996489460935,0.08431071923578633,0.08526638895273209,202416000
1999-12-28 00:00:00,0.08526637126588026,0.08837091858579926,0.084788539923169,0.08502699434757233,179184000
1999-12-29 00:00:00,0.08484813571588407,0.08884873127522237,0.08478852212229877,0.08789306879043579,132144000
1999-12-30 00:00:00,0.08789306847200984,0.08920734184054441,0.08646047674387074,0.08861027657985687,139776000
1999-12-31 00:00:00,0.08843051133437106,0.08980439826564242,0.08813243654088368,0.08968425542116165,127344000
2000-01-03 00:00:00,0.09028224926884555,0.09099854180296535,0.08431069394537942,0.0894458070397377,300912000
2000-01-04 00:00:00,0.08789307228483245,0.08813244232911453,0.08263872556402188,0.08705754578113556,300480000
2000-01-05 00:00:00,0.08455006797285021,0.08598265299248384,0.08299733326230506,0.0841914638876915,188352000
2000-01-06 00:00:00,0.08419147356988538,0.08419147356988538,0.07547397460435311,0.07869775593280792,120480000
2000-01-07 00:00:00,0.07834006877173112,0.08084755071646679,0.07714593798912948,0.08001203089952469,71184000
2000-01-10 00:00:00,0.0802504857936924,0.08598266481466077,0.07881790057708563,0.08263874053955078,239856000
2000-01-11 00:00:00,0.08216091628466683,0.0831165858964231,0.07929482311010361,0.07929482311010361,148128000
2000-01-12 00:00:00,0.07929482400634995,0.07941497372551219,0.07619027634907727,0.0772651731967926,123552000
2000-01-13 00:00:00,0.07714595555894674,0.08120617334336079,0.076190285817623,0.08048896491527557,132192000
2000-01-14 00:00:00,0.08168397228390599,0.08729600013951966,0.0814445954251444,0.08395207673311234,604560000
2000-01-18 00:00:00,0.08502697739173494,0.08789306971570265,0.081206138233354,0.08753538131713867,261648000
2000-01-19 00:00:00,0.08789308756840827,0.08789308756840827,0.08598266418453221,0.08669895678758621,164688000
2000-01-20 00:00:00,0.08741617807074456,0.09219268823885449,0.08574421569642593,0.08646050840616226,179568000
2000-01-21 00:00:00,0.08622112246186238,0.08657972658129992,0.08335502965483849,0.08550482988357544,544272000
2000-01-24 00:00:00,0.08825170826835688,0.08825170826835688,0.08120616997322377,0.08168400824069977,256944000
2000-01-25 00:00:00,0.08204166728879703,0.0828781095244377,0.07834006172758713,0.0809667706489563,237120000
2000-01-26 00:00:00,0.08096678522707518,0.08311658572711711,0.07619027533272345,0.07762286067008972,232464000
2000-01-27 00:00:00,0.07821989612198874,0.07821989612198874,0.07069653000058303,0.0735626220703125,458208000
2000-01-28 00:00:00,0.07260789371469394,0.07308572508575222,0.06854767663519461,0.07141376286745071,194448000
2000-01-31 00:00:00,0.07177144265583188,0.07332417746657992,0.06687570630779979,0.07081669569015503,182400000
2000-02-01 00:00:00,0.0709359438349283,0.07308573779822135,0.06830831158417362,0.07248775660991669,92976000
2000-02-02 00:00:00,0.07284632402717577,0.07595179299672501,0.07248771999415876,0.07451828569173813,149040000
2000-02-03 00:00:00,0.07690657399871528,0.07845930917472604,0.07523461158984002,0.07571244984865189,108240000
2000-02-04 00:00:00,0.07810067191594734,0.07810067191594734,0.07595179465211242,0.07750360667705536,123696000
2000-02-07 00:00:00,0.07786225127404117,0.07786225127404117,0.07260790906942698,0.07272713631391525,217488000
2000-02-08 00:00:00,0.07451831559849617,0.07881790991209149,0.0726078988076425,0.0761902779340744,468816000
2000-02-09 00:00:00,0.07905636578304107,0.08036972385167966,0.07798146898662557,0.07810069620609283,589056000
2000-02-10 00:00:00,0.08287812999777776,0.09553661391089487,0.08287812999777776,0.09410311281681061,970080000
2000-02-11 00:00:00,0.09876036385826381,0.09888051355332497,0.08861028735835996,0.09553658962249756,423792000
2000-02-14 00:00:00,0.0957750615665642,0.11082179844379425,0.0948193920288558,0.11082179844379425,650112000
2000-02-15 00:00:00,0.11106118172853885,0.11118040894994007,0.1019850778322584,0.10652312636375427,450480000
2000-02-16 00:00:00,0.10771725218355753,0.11512139348468206,0.10652312137098567,0.11141885817050934,1019568000
2000-02-17 00:00:00,0.111299654749912,0.11607708101565263,0.10962769222269979,0.11535987257957458,535776000
2000-02-18 00:00:00,0.11368790943631533,0.13040752778454812,0.11285238942430158,0.12873557209968567,960864000
2000-02-22 00:00:00,0.12467533627022653,0.12634637605270552,0.12037573527534323,0.12515224516391754,542496000
2000-02-23 00:00:00,0.12371961535842517,0.12718276588999167,0.12216688769677977,0.12586940824985504,511392000
2000-02-24 00:00:00,0.12658569649608514,0.12742121596931477,0.11942001275421944,0.12467527389526367,244320000
2000-02-25 00:00:00,0.1247945210901296,0.1247945210901296,0.11177743829894655,0.11691254377365112,278736000
2000-02-28 00:00:00,0.11631550498672882,0.11750963574135817,0.11416571839738983,0.11607705056667328,517872000
2000-02-29 00:00:00,0.11535984540919017,0.123719649243,0.11535984540919017,0.12228614836931229,306048000
2000-03-01 00:00:00,0.1222861539650715,0.1222861539650715,0.11679335162728893,0.11870377510786057,383568000
2000-03-02 00:00:00,0.1196594363257489,0.1196594363257489,0.11034488515101068,0.11070256680250168,191040000
2000-03-03 00:00:00,0.11082177670764802,0.11368786226470759,0.10986702301783584,0.11249373853206635,273696000
